Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,GPS_Location,Transaction_Hour,Transaction_Day,Transaction_Month,Amount_Balance_Ratio,High_Amount_Flag,High_Velocity_Flag,Geo_Anomaly_Flag,Risk_Amount_Interaction
124.71,3,20392.99,1,1,0,0.0,0.0,11.0,451.12,3.0,2,190.0,847.64,0,0.898,0.0,1,20448,4,1,1,0.0061150368319294055,0,0,0,111.98958
58.96,2,75793.11,3,4,4,0.0,0.0,6.0,377.21,4.0,0,205.0,3469.29,3,0.5133,1.0,1,24590,9,1,2,0.0007778968576845879,0,0,0,30.264167999999998
20.28,1,57642.79,3,1,4,0.0,0.0,2.0,327.1,2.0,0,88.0,913.72,2,0.2596,1.0,0,46160,23,1,1,0.0003518158677630322,0,0,0,5.2646880000000005
8.71,2,27911.6,0,1,0,0.0,0.0,1.0,71.43,4.0,2,144.0,1001.6,3,0.0994,0.0,1,16188,8,1,1,0.00031204545617391434,0,0,0,0.8657740000000002
70.03,1,11222.21,1,1,0,0.0,0.0,1.0,492.77,4.0,2,97.0,120.21,1,0.408,0.0,1,22375,8,1,2,0.0062397478083364745,0,0,0,28.572239999999997
197.49,0,11549.24,2,0,5,0.0,0.0,4.0,55.64,3.0,0,57.0,738.52,0,0.1254,0.0,0,36018,0,1,1,0.017098346008394633,0,0,0,24.765246000000005
181.2,3,23495.87,3,2,4,0.0,0.0,13.0,349.59,3.0,0,167.0,3041.04,2,0.9236,0.0,1,59666,3,1,2,0.007711665426075899,0,0,0,167.35631999999998
19.21,1,44454.29,4,1,0,0.0,0.0,5.0,20.81,4.0,1,9.0,1937.85,0,0.4762,0.0,1,69467,8,1,2,0.00043211955202631676,0,0,0,9.147802
148.59,0,42422.15,1,4,4,0.0,0.0,5.0,112.37,4.0,2,38.0,288.54,1,0.0153,0.0,1,10897,1,1,2,0.0035025687625742075,0,0,0,2.273427
156.39,3,70966.16,4,1,2,0.0,0.0,9.0,19.19,4.0,3,201.0,4899.58,1,0.5172,1.0,1,18494,3,1,1,0.0022036953430290855,0,0,1,80.884908
214.57,2,20895.21,3,2,0,0.0,0.0,8.0,151.86,3.0,1,116.0,4125.34,2,0.2462,0.0,0,62788,17,1,1,0.010268369240163647,0,0,0,52.827134
56.94,2,52650.4,3,4,1,0.0,0.0,13.0,252.19,1.0,2,78.0,1324.21,0,0.5443,0.0,0,45053,4,1,2,0.0010814527249038012,0,0,0,30.992442
253.93,3,15207.01,0,2,1,0.0,0.0,13.0,79.18,2.0,0,179.0,1125.57,1,0.8474,0.0,0,16173,7,1,1,0.016697122108678256,1,0,0,215.180282
19.62,3,30668.01,1,1,0,0.0,0.0,12.0,395.36,4.0,1,184.0,103.56,1,0.0553,1.0,1,47947,6,1,1,0.0006397337246947327,0,0,0,1.084986
71.54,0,95684.62,2,3,2,0.0,1.0,1.0,225.39,3.0,0,40.0,2432.73,2,0.4609,0.0,0,40503,1,1,1,0.0007476567534390226,0,0,0,32.972786
76.25,2,56599.94,4,2,2,0.0,0.0,3.0,396.38,3.0,0,86.0,4764.43,1,0.8455,1.0,0,68965,2,1,1,0.0013471507717009647,0,0,1,64.469375
254.69,1,67883.16,1,3,4,0.0,0.0,5.0,144.67,4.0,1,215.0,2576.51,3,0.3891,0.0,1,49215,9,1,1,0.0037518325335394883,1,0,0,99.099879
26.07,3,90761.96,1,1,5,0.0,0.0,4.0,235.78,3.0,3,194.0,4919.07,2,0.3183,0.0,0,42501,4,1,1,0.0002872317077362836,0,0,1,8.298081000000002
209.78,3,65742.9,1,3,5,0.0,0.0,1.0,310.35,4.0,2,167.0,558.14,1,0.872,0.0,1,20149,17,1,1,0.0031908663769566457,0,0,0,182.92816
69.92,0,74353.57,3,2,4,0.0,0.0,12.0,229.65,3.0,2,121.0,1221.53,0,0.0512,1.0,0,44744,8,1,2,0.0009403591467209077,0,0,0,3.5799040000000004
70.12,3,77906.51,1,0,1,0.0,0.0,9.0,157.91,4.0,0,227.0,4721.81,3,0.5611,0.0,1,33845,6,1,1,0.0009000416006107756,0,0,1,39.34433200000001
93.53,1,85795.48,2,4,1,0.0,1.0,9.0,445.49,4.0,0,224.0,109.76,0,0.1491,1.0,1,59181,4,1,2,0.0010901379637020074,0,0,0,13.945323000000002
56.3,2,90380.07,3,0,0,1.0,0.0,10.0,366.01,3.0,0,38.0,911.05,1,0.8239,1.0,0,52427,2,1,2,0.0006229180513131786,0,0,0,46.385569999999994
104.29,1,11533.38,0,3,4,0.0,0.0,1.0,210.14,2.0,2,209.0,1110.47,2,0.4789,1.0,0,46012,18,1,1,0.009041665004967758,0,0,0,49.944481
239.77,3,63652.98,0,4,2,0.0,0.0,3.0,451.96,4.0,2,59.0,2069.2,0,0.971,1.0,1,58971,22,1,1,0.0037667715357311516,1,0,0,232.81667000000002
35.1,3,42153.35,2,2,5,0.0,0.0,8.0,315.03,4.0,1,233.0,3124.25,0,0.8423,0.0,1,45114,4,1,1,0.0008326542812307627,0,0,0,29.564730000000004
66.4,0,50820.56,4,4,1,0.0,0.0,1.0,235.63,3.0,2,129.0,4927.42,0,0.853,0.0,1,19894,3,1,1,0.0013065321096007287,0,0,1,56.6392
73.36,1,49982.58,2,1,2,0.0,0.0,3.0,439.44,3.0,2,69.0,2229.59,0,0.7757,0.0,0,22098,4,1,1,0.0014676819867644533,0,0,0,56.90535199999999
11.15,0,13534.4,3,0,1,0.0,0.0,7.0,140.99,2.0,2,14.0,1360.27,0,0.0604,0.0,0,73527,7,1,2,0.0008237658288635726,0,0,0,0.6734600000000001
59.6,0,75050.89,3,1,1,0.0,0.0,14.0,308.37,2.0,0,14.0,493.47,3,0.5994,0.0,0,50416,11,1,1,0.0007941172434165215,0,1,0,35.72424
2.09,1,5656.95,4,3,1,0.0,1.0,11.0,175.9,0.0,3,74.0,4969.96,2,0.0116,0.0,0,63010,1,1,2,0.000369391740824857,0,0,1,0.024243999999999998
125.8,3,44329.84,0,4,1,0.0,0.0,8.0,425.86,0.0,0,115.0,4636.94,1,0.2262,0.0,0,70142,9,1,2,0.0028377535819307733,0,0,1,28.45596
239.17,1,81888.48,4,3,3,0.0,1.0,2.0,337.61,4.0,1,214.0,2436.01,1,0.7446,1.0,1,66378,14,1,1,0.0029206437750001588,1,0,0,178.085982
1.21,0,97435.47,1,1,0,0.0,0.0,1.0,199.73,2.0,2,167.0,984.28,0,0.2397,0.0,0,8293,13,1,1,1.2418348078496685e-05,0,0,0,0.290037
267.06,3,54147.67,0,0,4,0.0,0.0,3.0,15.91,1.0,0,65.0,2032.47,1,0.4248,0.0,0,34984,7,1,2,0.004931977091958122,1,0,0,113.44708800000001
206.25,0,79014.68,1,0,2,0.0,0.0,12.0,477.78,2.0,3,218.0,2428.08,1,0.7571,1.0,0,37166,15,1,1,0.002610241410312485,0,0,0,156.151875
36.67,1,88371.42,0,4,5,0.0,0.0,11.0,419.34,1.0,3,216.0,1139.36,2,0.7677,1.0,0,34467,22,1,1,0.0004149484646906807,0,0,0,28.151559000000002
165.31,3,32589.88,4,4,1,0.0,0.0,3.0,106.11,0.0,0,88.0,1544.79,1,0.8705,0.0,1,62076,0,1,2,0.00507227788878361,0,0,0,143.902355
100.31,3,98110.97,2,1,5,0.0,0.0,11.0,204.39,1.0,1,234.0,4097.7,0,0.9517,0.0,1,58002,4,1,2,0.001022403280659842,0,0,0,95.465027
79.19,1,503.94,1,0,3,0.0,0.0,9.0,190.27,3.0,1,49.0,47.15,1,0.9959,0.0,1,18240,0,1,1,0.15683051451657623,0,0,0,78.865321
11.77,2,17672.07,3,2,0,0.0,0.0,4.0,496.1,3.0,1,43.0,114.49,3,0.9443,1.0,1,72595,21,1,1,0.0006659850269364632,0,0,0,11.114411
411.24,2,86563.51,2,1,0,0.0,0.0,6.0,483.35,4.0,1,131.0,153.43,2,0.2643,0.0,1,46447,18,1,1,0.004750676691868296,1,0,0,108.690732
50.1,3,75819.32,4,0,3,0.0,0.0,1.0,127.12,3.0,0,18.0,911.72,0,0.9793,0.0,1,40128,3,1,1,0.0006607727321646756,0,0,0,49.06293
13.66,2,50984.93,3,4,0,0.0,0.0,1.0,406.99,3.0,0,179.0,670.07,0,0.7365,0.0,0,37002,16,1,1,0.0002679170508412811,0,0,0,10.060590000000001
37.59,2,72812.84,3,3,5,0.0,0.0,13.0,238.3,4.0,2,236.0,2708.09,2,0.803,1.0,1,37304,17,1,1,0.0005162480099937046,0,0,0,30.184770000000004
12.74,2,77300.8,4,4,4,0.0,0.0,6.0,306.42,4.0,1,57.0,2095.78,1,0.1253,0.0,1,47091,1,1,1,0.00016480858143018662,0,0,0,1.596322
50.93,2,64005.6,1,2,3,0.0,0.0,6.0,43.4,2.0,2,225.0,3792.09,1,0.1542,1.0,0,53204,19,1,1,0.0007956991935206682,0,0,0,7.8534060000000006
237.67,3,47117.39,2,1,2,0.0,0.0,11.0,89.32,0.0,2,44.0,3279.99,0,0.6651,0.0,0,29730,6,1,1,0.0050441027378057696,1,0,0,158.074317
21.59,0,76972.04,1,2,2,0.0,0.0,8.0,21.56,4.0,3,120.0,2142.94,2,0.1731,1.0,1,68252,1,1,2,0.00028048781755274317,0,0,0,3.737229
178.35,3,25879.61,2,2,2,0.0,0.0,4.0,206.84,4.0,1,171.0,209.77,0,0.5042,0.0,1,16441,18,1,1,0.006891259518226193,0,0,0,89.92407
66.06,0,58075.35,0,4,3,0.0,0.0,9.0,361.5,3.0,3,105.0,1654.71,1,0.1513,1.0,0,50566,8,1,2,0.001137468177666124,0,0,0,9.994878
12.76,3,11610.44,4,4,1,0.0,0.0,2.0,50.98,3.0,3,78.0,1633.56,1,0.8425,0.0,0,30930,0,1,1,0.001098916241224172,0,0,0,10.7503
51.25,0,1152.11,0,2,4,0.0,0.0,7.0,235.0,4.0,0,171.0,2487.49,1,0.7902,0.0,1,29259,21,1,1,0.044445022591079776,0,0,0,40.49775
4.06,1,49907.07,0,4,3,0.0,0.0,2.0,143.31,4.0,2,73.0,714.53,1,0.0495,1.0,1,29336,8,1,1,8.134956931814834e-05,0,0,0,0.20096999999999998
113.15,2,54623.87,1,1,5,0.0,1.0,9.0,162.82,4.0,2,226.0,4163.5,0,0.3535,1.0,1,63530,2,1,2,0.0020714008106563916,0,0,0,39.998525
535.23,3,3500.32,4,1,1,0.0,0.0,13.0,277.33,0.0,0,175.0,3497.0,2,0.4389,0.0,0,16572,0,1,1,0.15286520512263946,1,0,0,234.91244700000001
0.46,3,71117.43,2,3,3,0.0,1.0,10.0,74.15,1.0,3,37.0,3032.67,2,0.8246,0.0,0,54046,3,1,2,6.468084292636944e-06,0,0,0,0.37931600000000004
342.27,2,47076.81,1,0,3,0.0,0.0,9.0,271.46,2.0,2,206.0,114.93,3,0.8607,1.0,1,41111,7,1,2,0.0072703042048897345,1,0,0,294.591789
166.88,1,22981.04,0,4,2,0.0,1.0,8.0,401.4,3.0,0,152.0,144.89,1,0.8585,0.0,1,39991,18,1,1,0.0072613223195155865,0,0,0,143.26648
32.06,1,51293.78,1,4,0,0.0,0.0,14.0,121.63,3.0,0,72.0,337.74,3,0.6653,0.0,0,67296,2,1,2,0.0006250148650603435,0,1,0,21.329518
128.76,1,23060.66,3,0,5,0.0,0.0,5.0,383.35,1.0,2,73.0,2127.57,2,0.3205,1.0,0,11803,1,1,1,0.005583292789851207,0,0,0,41.267579999999995
220.22,1,68282.17,3,3,4,0.0,1.0,6.0,90.06,4.0,0,102.0,3196.03,1,0.4125,0.0,1,17234,6,1,1,0.00322509924480659,0,0,0,90.84075
41.14,3,32956.99,0,0,4,0.0,0.0,7.0,332.99,4.0,2,145.0,4637.23,2,0.2733,1.0,1,43217,18,1,1,0.0012482557340420335,0,0,1,11.243561999999999
43.62,1,5859.12,4,0,4,0.0,1.0,2.0,140.24,1.0,3,61.0,1819.39,3,0.3577,0.0,0,56317,6,1,2,0.007443533579517143,0,0,0,15.602874
37.86,2,46727.52,0,2,4,0.0,0.0,2.0,25.26,0.0,0,219.0,3439.79,0,0.5227,0.0,0,51809,20,1,1,0.0008102118363688814,0,0,0,19.789422000000002
161.99,1,93069.73,1,4,4,0.0,0.0,11.0,418.09,4.0,1,195.0,834.52,3,0.3042,0.0,1,6274,18,1,1,0.0017405042380133906,0,0,0,49.27735800000001
55.99,2,87078.85,1,4,2,0.0,0.0,7.0,10.37,2.0,2,157.0,3138.88,1,0.8531,0.0,1,72264,22,1,1,0.0006429730873445464,0,0,0,47.765069
5.67,0,49750.28,4,1,3,1.0,0.0,1.0,299.77,2.0,1,91.0,3792.76,3,0.7403,0.0,0,26527,18,1,1,0.0001139669170320844,0,0,0,4.197501
77.79,1,72090.86,4,3,0,0.0,0.0,5.0,472.52,2.0,2,239.0,3078.02,2,0.7318,0.0,0,3956,3,1,2,0.00107903999147754,0,0,0,56.926722000000005
64.59,1,77840.04,1,3,4,0.0,0.0,9.0,344.59,4.0,3,94.0,3864.68,3,0.1698,0.0,1,19193,23,1,1,0.0008297679476019335,0,0,0,10.967382
252.82,2,26848.78,2,1,2,0.0,0.0,2.0,295.58,1.0,0,214.0,2249.55,0,0.8168,1.0,0,33539,8,1,2,0.009416092049916237,1,0,0,206.50337599999997
30.9,3,76519.6,2,1,2,0.0,0.0,7.0,347.19,3.0,0,198.0,4203.92,0,0.1158,0.0,0,12969,14,1,1,0.0004038128294864389,0,0,0,3.57822
23.88,0,57948.97,0,2,0,0.0,0.0,2.0,117.17,4.0,3,96.0,2874.23,0,0.0268,0.0,1,49866,21,1,1,0.00041207959210332637,0,0,0,0.639984
20.68,3,44992.1,2,0,1,0.0,0.0,11.0,266.72,0.0,0,45.0,4428.54,2,0.9033,0.0,1,5360,4,1,1,0.00045962603154705943,0,0,0,18.680244
110.71,3,3507.31,2,4,4,0.0,1.0,14.0,467.06,4.0,3,116.0,66.23,1,0.9182,0.0,1,47877,8,1,2,0.03155650441380608,0,1,0,101.653922
95.55,1,34042.07,4,0,4,0.0,1.0,8.0,67.48,3.0,1,187.0,1170.47,3,0.7557,0.0,0,26219,4,1,1,0.0028067386401990184,0,0,0,72.20713500000001
40.22,1,6396.26,3,2,4,0.0,0.0,3.0,108.48,4.0,2,226.0,3480.75,2,0.6394,0.0,1,45338,7,1,2,0.006287066650409706,0,0,0,25.716668
51.21,1,24953.13,1,0,1,0.0,0.0,8.0,153.35,4.0,3,207.0,3227.66,3,0.6915,0.0,1,36594,6,1,2,0.0020521653129161386,0,0,0,35.411715
143.27,0,92069.64,1,0,3,0.0,0.0,1.0,246.44,0.0,3,58.0,2210.52,3,0.7405,1.0,0,24130,15,1,1,0.0015560878038862335,0,0,0,106.09143500000002
64.99,2,2909.09,1,1,4,0.0,0.0,4.0,405.12,0.0,1,4.0,2863.83,2,0.912,0.0,1,9092,1,1,2,0.02233264263304571,0,0,0,59.27088
287.08,0,31283.61,3,4,3,0.0,0.0,1.0,269.84,4.0,1,83.0,2905.46,1,0.9336,0.0,1,24448,21,1,1,0.009176396956842357,1,0,0,268.01788799999997
48.44,3,66502.39,3,3,1,0.0,0.0,2.0,307.43,4.0,2,235.0,3936.34,0,0.543,0.0,1,73292,11,1,1,0.0007283839214812959,0,0,0,26.30292
8.7,0,45480.03,4,1,4,0.0,0.0,9.0,433.79,4.0,1,117.0,4400.92,3,0.679,0.0,1,6953,12,1,1,0.00019128854381705954,0,0,0,5.9073
47.48,0,78928.97,3,2,0,0.0,0.0,11.0,103.73,4.0,2,1.0,3180.66,0,0.7219,0.0,1,25050,16,1,1,0.0006015459020192203,0,0,0,34.275811999999995
22.71,3,79725.52,2,0,0,0.0,0.0,12.0,426.78,3.0,2,239.0,2716.81,1,0.9341,0.0,1,23167,2,1,1,0.00028484875547057616,0,0,0,21.213411
28.68,3,70751.46,1,0,4,0.0,0.0,8.0,268.82,4.0,1,20.0,2658.18,2,0.1688,0.0,1,4712,4,1,2,0.0004053569303456021,0,0,0,4.841184
5.74,3,77998.43,1,4,2,0.0,0.0,1.0,238.49,1.0,2,193.0,488.81,3,0.073,0.0,0,12664,5,1,1,7.359028136487665e-05,0,0,0,0.41902
105.69,2,14550.18,2,0,4,0.0,1.0,14.0,135.53,4.0,1,16.0,3372.98,1,0.5586,0.0,1,63622,11,1,1,0.007263328472330079,0,1,0,59.038433999999995
13.33,2,69152.5,4,3,4,0.0,1.0,4.0,194.78,4.0,3,45.0,2836.93,1,0.1151,1.0,1,62828,1,1,1,0.00019275958555966077,0,0,0,1.5342829999999998
245.68,3,97477.79,4,0,0,0.0,0.0,4.0,396.33,0.0,2,229.0,1611.13,2,0.2336,0.0,0,2282,0,1,1,0.0025203431433648287,1,0,0,57.390848000000005
300.95,0,94616.17,3,2,4,0.0,0.0,3.0,14.14,4.0,3,33.0,4824.92,2,0.0847,1.0,1,46781,1,1,2,0.0031807123379403546,1,0,1,25.490464999999997
43.31,1,1300.88,2,1,5,0.0,0.0,7.0,70.94,0.0,2,24.0,1656.51,1,0.8138,0.0,0,58289,10,1,1,0.033267275017666756,0,0,0,35.245678
188.62,1,66973.0,3,2,4,0.0,0.0,9.0,291.26,2.0,3,159.0,3436.92,2,0.2368,1.0,0,53984,2,1,2,0.002816316779645833,0,0,0,44.665216
72.34,0,69601.03,1,0,2,0.0,0.0,13.0,460.69,1.0,3,38.0,2426.08,1,0.308,1.0,0,28426,1,1,1,0.0010393375020814766,0,0,0,22.280720000000002
219.94,3,44550.77,1,4,4,0.0,0.0,1.0,180.43,3.0,0,9.0,3959.67,2,0.8976,1.0,1,18702,3,1,2,0.004936728664203465,0,0,0,197.41814399999998
16.72,3,58214.55,1,1,0,0.0,1.0,6.0,171.69,2.0,0,172.0,2170.06,1,0.6677,0.0,0,66229,18,1,1,0.0002872084863923814,0,0,0,11.163943999999999
17612.100000000002,0,57100.48,3,4,4,0.0,0.0,12.0,153.15,0.0,1,194.0,843.95,3,0.7323,1.0,0,61574,5,1,2,0.3084350878471101,1,0,0,12897.340830000001
213.01,0,66929.29,2,3,4,0.0,0.0,14.0,289.31,0.0,2,31.0,3195.93,1,0.2537,0.0,0,6454,4,1,2,0.0031825650239973562,0,1,0,54.040637
61.81,0,65677.98,1,2,0,0.0,0.0,9.0,269.85,0.0,2,60.0,1649.11,2,0.9062,0.0,1,58519,8,1,1,0.0009410925687335583,0,0,0,56.012222
41.37,1,75261.98,4,0,2,0.0,0.0,8.0,354.74,1.0,1,111.0,1921.04,2,0.5744,0.0,0,69707,11,1,1,0.00054967262789754,0,0,0,23.762928
65.04,2,69381.86,4,2,2,0.0,0.0,13.0,317.97,4.0,1,153.0,2926.28,1,0.7603,0.0,1,37971,16,1,1,0.0009374073077990732,0,0,0,49.449912000000005
88.21,2,99451.96,3,0,0,0.0,0.0,11.0,76.7,1.0,3,70.0,109.97,3,0.5774,1.0,0,65233,1,1,2,0.0008869519821230056,0,0,0,50.932454
107.59,2,1311.23,0,2,3,0.0,0.0,13.0,270.59,0.0,2,180.0,3071.54,2,0.227,0.0,0,19486,5,1,1,0.08199019988873901,0,0,0,24.42293
84.27,2,23083.47,0,2,5,0.0,0.0,12.0,400.73,2.0,3,198.0,4860.83,1,0.1797,1.0,0,25000,8,1,2,0.0036505061628012247,0,0,1,15.143319
110.76,2,44169.86,4,1,3,0.0,1.0,10.0,97.17,4.0,0,219.0,1730.56,0,0.0059,1.0,1,37915,14,1,1,0.0025075355109680907,0,0,0,0.6534840000000001
16.68,0,30448.65,2,4,3,0.0,0.0,14.0,125.72,4.0,1,172.0,4249.52,1,0.9112,0.0,1,6984,23,1,1,0.0005477895476631094,0,1,0,15.198816
70.08,3,4792.45,2,2,0,0.0,0.0,4.0,45.2,1.0,3,127.0,1095.37,1,0.0672,0.0,0,19408,4,1,1,0.014619950140295612,0,0,0,4.709376
43.45,0,32357.06,2,1,1,0.0,1.0,11.0,275.55,4.0,1,51.0,3727.99,1,0.6975,0.0,1,27808,11,1,1,0.0013427875465958096,0,0,0,30.306375000000003
62.13,1,93683.51,0,3,4,0.0,0.0,6.0,211.5,3.0,3,48.0,4240.19,3,0.6653,0.0,0,33092,8,1,1,0.0006631832733074017,0,0,0,41.335089
31.4,1,50724.86,0,3,4,0.0,0.0,8.0,425.3,0.0,0,97.0,4090.79,2,0.812,0.0,0,1130,16,1,1,0.0006190136549680971,0,0,0,25.4968
6.21,0,26160.54,4,0,5,0.0,0.0,3.0,26.65,4.0,3,205.0,1803.78,2,0.5612,0.0,1,55768,13,1,1,0.00023737134740538972,0,0,0,3.485052
126.03,2,73063.2,2,0,1,0.0,0.0,3.0,44.37,4.0,2,29.0,3902.97,3,0.2435,0.0,1,42199,5,1,1,0.0017249213705207201,0,0,0,30.688305
120.56,0,97219.74,0,0,5,0.0,0.0,11.0,96.17,2.0,0,166.0,2702.41,0,0.906,0.0,1,50250,13,1,1,0.001240064619956606,0,0,0,109.22736
72.36,0,8317.44,1,2,5,1.0,0.0,10.0,284.56,4.0,1,87.0,4934.48,3,0.8674,0.0,1,59227,5,1,2,0.008698746399565303,0,0,1,62.765063999999995
15.14,2,59937.35,1,2,0,0.0,0.0,1.0,482.1,4.0,3,5.0,3574.48,0,0.1164,1.0,1,27961,4,1,2,0.0002525928725098372,0,0,0,1.762296
47.46,2,43147.96,3,4,2,0.0,0.0,2.0,377.5,1.0,3,150.0,2750.14,2,0.6403,1.0,0,71091,16,1,1,0.0010999106351578347,0,0,0,30.388638
153.8,1,28812.18,1,3,5,0.0,0.0,4.0,166.56,4.0,0,22.0,61.79,1,0.604,0.0,1,24989,9,1,1,0.005337834976909873,0,0,0,92.8952
6.07,2,21393.32,4,0,4,0.0,0.0,9.0,491.82,3.0,3,228.0,1144.21,0,0.8841,0.0,1,18210,14,1,1,0.0002837201649783681,0,0,0,5.366487
29.8,1,69561.15,0,2,1,0.0,0.0,6.0,138.5,2.0,2,133.0,215.4,2,0.0201,0.0,0,9516,19,1,1,0.0004283938894930649,0,0,0,0.59898
118.41,2,70218.34,4,1,4,0.0,0.0,8.0,196.94,0.0,2,170.0,4518.46,2,0.9596,0.0,1,64519,15,1,1,0.0016862875669295667,0,0,1,113.62623599999999
43.77,2,64653.15,0,4,2,0.0,0.0,11.0,143.78,4.0,1,148.0,3236.76,0,0.6907,0.0,1,38795,20,1,1,0.000676986705416435,0,0,0,30.231939
31.85,3,52106.0,2,0,3,0.0,0.0,5.0,80.7,3.0,0,92.0,494.39,1,0.4156,0.0,0,1406,17,1,1,0.0006112422515209089,0,0,0,13.236860000000002
121.05,2,34399.58,3,4,4,0.0,1.0,8.0,124.63,3.0,1,119.0,474.4,0,0.2196,0.0,0,68898,2,1,1,0.0035188360196252502,0,0,0,26.582579999999997
309.23,0,5297.31,3,2,5,0.0,0.0,5.0,369.63,2.0,1,229.0,2826.85,2,0.0409,0.0,0,7486,1,1,2,0.05836389339242136,1,0,0,12.647507000000001
74.24,1,17595.75,3,3,1,0.0,0.0,1.0,237.53,4.0,3,120.0,1341.78,1,0.8825,1.0,1,67109,3,1,1,0.0042189608876639145,0,0,0,65.51679999999999
62.21,3,72159.03,3,0,1,0.0,0.0,2.0,452.62,4.0,1,230.0,1788.17,1,0.3414,1.0,1,819,7,1,1,0.0008621116149757699,0,0,0,21.238494
23.57,3,53197.71,3,4,0,0.0,0.0,9.0,109.09,1.0,2,225.0,4203.48,0,0.2822,1.0,0,41061,9,1,1,0.0004430558560536524,0,0,0,6.651454
155.52,3,91718.16,2,3,5,0.0,0.0,14.0,286.74,4.0,1,131.0,2467.3,0,0.4023,0.0,1,9238,6,1,2,0.001695610818939031,0,1,0,62.565696
18.5,3,59566.98,0,3,4,0.0,0.0,5.0,37.78,0.0,0,204.0,3912.57,1,0.443,0.0,0,59769,8,1,1,0.00031056953752670475,0,0,0,8.195500000000001
106.83,1,90301.3,4,1,4,0.0,0.0,14.0,346.6,4.0,3,125.0,1060.79,3,0.6907,0.0,1,39179,19,1,1,0.0011830263459513212,0,1,0,73.787481
14.7,2,6352.51,1,2,4,0.0,0.0,11.0,405.12,1.0,1,48.0,3712.81,1,0.2313,0.0,0,23294,17,1,1,0.0023136817286822558,0,0,0,3.4001099999999997
36.86,2,39804.03,4,1,0,0.0,0.0,14.0,444.91,1.0,1,12.0,18.28,3,0.9974,0.0,1,54734,6,1,1,0.0009260136218965291,0,1,0,36.764164
159.18,0,62088.35,1,4,1,0.0,0.0,10.0,18.77,4.0,0,2.0,2991.01,2,0.4187,0.0,1,4691,8,1,2,0.00256372469674751,0,0,0,66.648666
68.22,1,45935.27,1,0,5,0.0,0.0,6.0,363.0,2.0,0,27.0,2080.39,0,0.6289,0.0,0,70098,15,1,1,0.0014851009888264765,0,0,0,42.903558
103.91,2,22488.01,3,4,1,0.0,0.0,7.0,313.25,4.0,2,108.0,1609.93,0,0.9339,0.0,1,34158,5,1,2,0.004620479069554418,0,0,0,97.04154899999999
83.02,0,91714.91,0,0,2,0.0,0.0,13.0,219.33,1.0,2,100.0,1375.1,2,0.0086,1.0,0,6651,8,1,2,0.0009051864611058212,0,0,0,0.7139719999999999
250.84,0,48476.97,0,4,4,0.0,0.0,12.0,176.38,2.0,2,224.0,2458.04,2,0.5701,0.0,0,48010,16,1,1,0.005174309072760266,1,0,0,143.00388400000003
62.11,1,10976.92,3,0,1,0.0,0.0,1.0,274.63,3.0,3,91.0,4985.17,1,0.5867,1.0,0,52380,17,1,1,0.005657720223867545,0,0,1,36.439937
17612.100000000002,2,18753.67,0,0,2,0.0,0.0,3.0,432.28,4.0,2,149.0,2732.27,0,0.1155,0.0,1,12442,15,1,1,0.9390781069461634,1,0,0,2034.1975500000003
90.38,2,80493.55,3,3,4,0.0,0.0,8.0,394.06,0.0,3,198.0,3963.89,2,0.8951,0.0,1,45281,21,1,1,0.001122808935511783,0,0,0,80.899138
124.26,2,33615.93,2,0,5,0.0,0.0,6.0,222.37,3.0,1,129.0,736.43,1,0.8781,0.0,1,22626,9,1,1,0.0036963518084488977,0,0,0,109.112706
9.81,0,35477.87,4,0,0,0.0,0.0,4.0,85.54,4.0,2,144.0,1644.24,2,0.4925,0.0,1,65980,3,1,1,0.0002765026056354106,0,0,0,4.831425
4.37,0,85685.12,0,3,1,0.0,0.0,7.0,107.85,0.0,1,235.0,301.8,0,0.0854,1.0,0,66354,22,1,1,5.100009196355256e-05,0,0,0,0.37319800000000003
148.07,0,94224.04,4,1,3,0.0,0.0,1.0,498.94,4.0,2,101.0,4310.64,0,0.7383,0.0,1,59236,21,1,1,0.0015714506462401077,0,0,0,109.32008099999999
190.3,0,91356.02,2,1,2,0.0,0.0,7.0,364.29,3.0,0,192.0,4547.86,3,0.5083,0.0,0,16697,3,1,1,0.0020830364212843194,0,0,1,96.72949
110.22,0,47037.3,2,3,5,0.0,0.0,9.0,341.96,0.0,3,236.0,3194.71,1,0.2063,1.0,0,25665,18,1,1,0.002343196926759683,0,0,0,22.738386000000002
283.89,3,31037.97,4,1,3,0.0,0.0,4.0,68.78,1.0,1,47.0,4342.09,2,0.3909,1.0,0,3008,15,1,1,0.00914624422137719,1,0,0,110.972601
2.65,3,48031.54,2,2,3,0.0,1.0,10.0,408.59,3.0,1,102.0,1415.87,3,0.887,0.0,1,11358,0,1,1,5.5170932038988566e-05,0,0,0,2.35055
97.06,3,59944.11,1,3,1,0.0,0.0,9.0,109.03,4.0,0,222.0,4229.42,2,0.1463,0.0,1,6581,22,1,1,0.0016191479171528754,0,0,0,14.199878000000002
